,inout_travelling,operator,network_type,rating,calldrop_category,latitude,longitude,state_name,month,year
3850,Indoor,VI,Unknown,1,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
3851,Indoor,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3852,Indoor,RJio,4G,4,Satisfactory,-1.0,-1.0,NA ,12,2021
3853,Indoor,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
3854,Outdoor,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3855,Indoor,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
3856,Outdoor,RJio,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
3857,Outdoor,RJio,4G,1,Call Dropped,-1.0,-1.0,NA ,12,2021
3858,Indoor,VI,Unknown,2,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
3859,Indoor,RJio,4G,3,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
3860,Indoor,Airtel,4G,3,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
3861,Outdoor,Airtel,4G,4,Satisfactory,-1.0,-1.0,NA ,12,2021
3862,Travelling,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3863,Indoor,VI,Unknown,3,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
3864,Indoor,RJio,4G,4,Satisfactory,-1.0,-1.0,NA ,12,2021
3865,Outdoor,RJio,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
3866,Indoor,Airtel,Unknown,3,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
3867,Travelling,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3868,Indoor,VI,4G,4,Satisfactory,-1.0,-1.0,NA ,12,2021
3869,Outdoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,12,2021
3870,Indoor,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
3871,Indoor,VI,4G,1,Call Dropped,-1.0,-1.0,NA ,12,2021
3872,Indoor,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
3873,Indoor,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
3874,Outdoor,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3875,Outdoor,BSNL,3G,1,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
3876,Indoor,Airtel,4G,1,Call Dropped,-1.0,-1.0,NA ,12,2021
3877,Outdoor,RJio,4G,4,Satisfactory,-1.0,-1.0,NA ,12,2021
3878,Indoor,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3879,Outdoor,VI,4G,1,Call Dropped,-1.0,-1.0,NA ,12,2021
3880,Outdoor,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
3881,Outdoor,VI,2G,1,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
3882,Indoor,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
3883,Travelling,Airtel,4G,4,Satisfactory,-1.0,-1.0,NA ,12,2021
3884,Outdoor,RJio,4G,4,Satisfactory,-1.0,-1.0,NA ,12,2021
3885,Outdoor,RJio,4G,4,Satisfactory,-1.0,-1.0,NA ,12,2021
3886,Indoor,Airtel,4G,1,Call Dropped,-1.0,-1.0,NA ,12,2021
3887,Outdoor,Airtel,4G,1,Call Dropped,-1.0,-1.0,NA ,12,2021
3888,Indoor,VI,4G,1,Call Dropped,-1.0,-1.0,NA ,12,2021
3889,Indoor,VI,2G,1,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
3890,Indoor,BSNL,3G,1,Call Dropped,-1.0,-1.0,NA ,12,2021
3891,Indoor,BSNL,3G,4,Satisfactory,-1.0,-1.0,NA ,12,2021
3892,Indoor,BSNL,2G,4,Satisfactory,-1.0,-1.0,NA ,12,2021
3893,Indoor,BSNL,3G,4,Satisfactory,-1.0,-1.0,NA ,12,2021
3894,Indoor,BSNL,3G,1,Call Dropped,-1.0,-1.0,NA ,12,2021
3895,Indoor,BSNL,3G,4,Satisfactory,-1.0,-1.0,NA ,12,2021
3896,Indoor,BSNL,3G,1,Call Dropped,-1.0,-1.0,NA ,12,2021
3897,Indoor,BSNL,3G,4,Satisfactory,-1.0,-1.0,NA ,12,2021
3898,Indoor,BSNL,3G,4,Satisfactory,-1.0,-1.0,NA ,12,2021
3899,Indoor,BSNL,2G,1,Call Dropped,-1.0,-1.0,NA ,12,2021
3900,Indoor,BSNL,3G,1,Call Dropped,-1.0,-1.0,NA ,12,2021
3901,Indoor,BSNL,3G,4,Satisfactory,-1.0,-1.0,NA ,12,2021
3902,Outdoor,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
3903,Travelling,VI,2G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3904,Outdoor,VI,2G,1,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
3905,Indoor,VI,Unknown,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3906,Indoor,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3907,Indoor,Airtel,4G,1,Call Dropped,-1.0,-1.0,NA ,12,2021
3908,Travelling,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3909,Outdoor,VI,4G,4,Satisfactory,-1.0,-1.0,NA ,12,2021
3910,Indoor,VI,4G,4,Satisfactory,-1.0,-1.0,NA ,12,2021
3911,Indoor,VI,4G,4,Satisfactory,-1.0,-1.0,NA ,12,2021
3912,Outdoor,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
3913,Outdoor,VI,2G,1,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
3914,Indoor,BSNL,2G,4,Satisfactory,-1.0,-1.0,NA ,12,2021
3915,Indoor,BSNL,Unknown,4,Satisfactory,-1.0,-1.0,NA ,12,2021
3916,Outdoor,RJio,4G,4,Satisfactory,-1.0,-1.0,NA ,12,2021
3917,Indoor,BSNL,2G,1,Call Dropped,-1.0,-1.0,NA ,12,2021
3918,Indoor,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3919,Outdoor,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3920,Indoor,RJio,4G,4,Satisfactory,-1.0,-1.0,NA ,12,2021
3921,Outdoor,RJio,4G,4,Satisfactory,-1.0,-1.0,NA ,12,2021
3922,Outdoor,RJio,4G,4,Satisfactory,-1.0,-1.0,NA ,12,2021
3923,Outdoor,RJio,4G,4,Satisfactory,-1.0,-1.0,NA ,12,2021
3924,Indoor,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3925,Indoor,Airtel,Unknown,3,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
3926,Indoor,BSNL,3G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3927,Indoor,RJio,4G,4,Satisfactory,-1.0,-1.0,NA ,12,2021
3928,Indoor,VI,4G,3,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
3929,Indoor,VI,Unknown,1,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
3930,Outdoor,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3931,Indoor,BSNL,3G,4,Satisfactory,-1.0,-1.0,NA ,12,2021
3932,Outdoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3933,Travelling,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3934,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3935,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3936,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3937,Outdoor,BSNL,3G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3938,Indoor,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
3939,Travelling,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3940,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3941,Outdoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3942,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3943,Indoor,RJio,4G,4,Satisfactory,-1.0,-1.0,NA ,12,2021
3944,Indoor,RJio,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
3945,Outdoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3946,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3947,Indoor,RJio,Unknown,3,Satisfactory,-1.0,-1.0,NA ,12,2021
3948,Outdoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,12,2021
3949,Indoor,RJio,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
3950,Indoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,12,2021
3951,Outdoor,RJio,4G,4,Satisfactory,-1.0,-1.0,NA ,12,2021
3952,Outdoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3953,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3954,Indoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,12,2021
3955,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3956,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3957,Outdoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3958,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3959,Indoor,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3960,Travelling,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,12,2021
3961,Indoor,RJio,Unknown,1,Call Dropped,-1.0,-1.0,NA ,12,2021
3962,Indoor,RJio,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
3963,Outdoor,RJio,4G,4,Satisfactory,-1.0,-1.0,NA ,12,2021
3964,Indoor,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
3965,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3966,Outdoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3967,Travelling,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3968,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3969,Outdoor,RJio,4G,4,Satisfactory,-1.0,-1.0,NA ,12,2021
3970,Indoor,BSNL,3G,4,Satisfactory,-1.0,-1.0,NA ,12,2021
3971,Indoor,VI,4G,3,Satisfactory,-1.0,-1.0,NA ,12,2021
3972,Outdoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3973,Travelling,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3974,Travelling,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3975,Outdoor,RJio,4G,1,Call Dropped,-1.0,-1.0,NA ,12,2021
3976,Outdoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3977,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3978,Outdoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3979,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3980,Indoor,BSNL,3G,4,Satisfactory,-1.0,-1.0,NA ,12,2021
3981,Outdoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3982,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3983,Outdoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3984,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3985,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3986,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3987,Outdoor,RJio,4G,4,Satisfactory,-1.0,-1.0,NA ,12,2021
3988,Outdoor,RJio,4G,4,Satisfactory,-1.0,-1.0,NA ,12,2021
3989,Travelling,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3990,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3991,Travelling,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3992,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3993,Outdoor,VI,4G,2,Call Dropped,-1.0,-1.0,NA ,12,2021
3994,Travelling,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3995,Travelling,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3996,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3997,Indoor,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
3998,Indoor,RJio,4G,1,Call Dropped,-1.0,-1.0,NA ,12,2021
3999,Outdoor,RJio,4G,4,Satisfactory,-1.0,-1.0,NA ,12,2021
4000,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4001,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4002,Indoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,12,2021
4003,Travelling,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4004,Outdoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4005,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4006,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4007,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4008,Indoor,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4009,Outdoor,RJio,4G,4,Satisfactory,-1.0,-1.0,NA ,12,2021
4010,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4011,Indoor,RJio,4G,4,Satisfactory,-1.0,-1.0,NA ,12,2021
4012,Outdoor,VI,Unknown,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4013,Outdoor,VI,Unknown,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4014,Indoor,VI,4G,3,Satisfactory,-1.0,-1.0,NA ,12,2021
4015,Indoor,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4016,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4017,Outdoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4018,Indoor,VI,4G,1,Call Dropped,-1.0,-1.0,NA ,12,2021
4019,Indoor,Airtel,Unknown,2,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
4020,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4021,Indoor,BSNL,3G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4022,Indoor,BSNL,Unknown,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4023,Indoor,RJio,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
4024,Indoor,VI,Unknown,1,Call Dropped,-1.0,-1.0,NA ,12,2021
4025,Outdoor,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4026,Outdoor,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4027,Indoor,Airtel,Unknown,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4028,Outdoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4029,Travelling,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4030,Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4031,Outdoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4032,Outdoor,VI,Unknown,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4033,Indoor,VI,2G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4034,Indoor,VI,2G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4035,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4036,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4037,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4038,Indoor,BSNL,3G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4039,Indoor,VI,Unknown,1,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
4040,Outdoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,12,2021
4041,Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4042,Indoor,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
4043,Indoor,RJio,4G,4,Satisfactory,-1.0,-1.0,NA ,12,2021
4044,Indoor,VI,2G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4045,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4046,Indoor,RJio,4G,4,Satisfactory,-1.0,-1.0,NA ,12,2021
4047,Indoor,RJio,4G,4,Satisfactory,-1.0,-1.0,NA ,12,2021
4048,Outdoor,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4049,Indoor,RJio,4G,4,Satisfactory,-1.0,-1.0,NA ,12,2021
4050,Outdoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,12,2021
4051,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4052,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4053,Indoor,BSNL,Unknown,1,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
4054,Indoor,RJio,4G,4,Satisfactory,-1.0,-1.0,NA ,12,2021
4055,Indoor,BSNL,3G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4056,Outdoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,12,2021
4057,Outdoor,RJio,4G,2,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
4058,Indoor,RJio,Unknown,1,Call Dropped,-1.0,-1.0,NA ,12,2021
4059,Outdoor,VI,4G,1,Call Dropped,-1.0,-1.0,NA ,12,2021
4060,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4061,Indoor,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
4062,Outdoor,RJio,4G,4,Satisfactory,-1.0,-1.0,NA ,12,2021
4063,Indoor,VI,Unknown,1,Call Dropped,-1.0,-1.0,NA ,12,2021
4064,Indoor,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4065,Outdoor,VI,Unknown,1,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
4066,Indoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,12,2021
4067,Outdoor,RJio,4G,1,Call Dropped,-1.0,-1.0,NA ,12,2021
4068,Indoor,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4069,Indoor,Airtel,4G,4,Satisfactory,-1.0,-1.0,NA ,12,2021
4070,Travelling,Airtel,4G,4,Satisfactory,-1.0,-1.0,NA ,12,2021
4071,Indoor,RJio,Unknown,5,Satisfactory,24.21891825,88.55115258,NA ,12,2021
4072,Indoor,VI,4G,5,Satisfactory,26.20578474,78.18940034,NA ,12,2021
4073,Indoor,VI,4G,5,Satisfactory,26.20578474,78.18940034,NA ,12,2021
4074,Indoor,VI,4G,5,Satisfactory,26.20578474,78.18940034,NA ,12,2021
4075,Indoor,RJio,4G,1,Call Dropped,25.90892545,94.62740348,NA ,12,2021
4076,Indoor,VI,4G,4,Satisfactory,21.12388733,79.06544845,NA ,12,2021
4077,Outdoor,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4078,Outdoor,VI,Unknown,4,Satisfactory,16.64973276,73.51297179,NA ,12,2021
4079,Outdoor,RJio,4G,4,Satisfactory,17.49416069,73.18717075,NA ,12,2021
4080,Indoor,VI,4G,3,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
4081,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4082,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4083,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4084,Indoor,Airtel,Unknown,3,Poor Voice Quality,18.45206816,73.8513356,NA ,12,2021
4085,Outdoor,RJio,4G,1,Call Dropped,-1.0,-1.0,NA ,12,2021
4086,Outdoor,RJio,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
4087,Outdoor,RJio,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
4088,Indoor,BSNL,3G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4089,Indoor,VI,4G,5,Satisfactory,18.98609,73.12942,NA ,12,2021
4090,Indoor,VI,4G,5,Satisfactory,26.20574367,78.1894443,NA ,12,2021
4091,Indoor,VI,4G,5,Satisfactory,26.20574879,78.18945113,NA ,12,2021
4092,Indoor,VI,4G,5,Satisfactory,26.20571805,78.18943064,NA ,12,2021
4093,Indoor,VI,Unknown,4,Satisfactory,21.12301024,79.06810066,NA ,12,2021
4094,Outdoor,Airtel,Unknown,1,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
4095,Indoor,BSNL,3G,4,Satisfactory,23.07390342,87.90137266,NA ,12,2021
4096,Indoor,RJio,4G,1,Call Dropped,25.92052903,94.62898877,NA ,12,2021
4097,Indoor,VI,4G,1,Call Dropped,-1.0,-1.0,NA ,12,2021
4098,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4099,Indoor,VI,3G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4100,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4101,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4102,Indoor,Airtel,4G,5,Satisfactory,12.9357367,77.6946603,NA ,12,2021
4103,Indoor,RJio,4G,4,Satisfactory,20.90792234,77.75021944,NA ,12,2021
4104,Outdoor,RJio,4G,3,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
4105,Indoor,RJio,4G,4,Satisfactory,17.49424596,73.18677908,NA ,12,2021
4106,Outdoor,RJio,4G,4,Satisfactory,17.49424596,73.18677908,NA ,12,2021
4107,Indoor,VI,4G,5,Satisfactory,26.2057148,78.1894109,NA ,12,2021
4108,Indoor,VI,4G,5,Satisfactory,26.20572659,78.18943064,NA ,12,2021
4109,Indoor,VI,4G,5,Satisfactory,26.2057272,78.1894316,NA ,12,2021
4110,Indoor,VI,4G,5,Satisfactory,26.205726,78.1894289,NA ,12,2021
4111,Indoor,VI,4G,5,Satisfactory,26.20572318,78.18943747,NA ,12,2021
4112,Indoor,VI,4G,5,Satisfactory,26.2057473,78.1894646,NA ,12,2021
4113,Indoor,VI,4G,5,Satisfactory,26.20572318,78.18943747,NA ,12,2021
4114,Outdoor,BSNL,3G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
4115,Indoor,BSNL,3G,2,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
4116,Indoor,BSNL,3G,4,Satisfactory,-1.0,-1.0,NA ,1,2022
4117,Indoor,BSNL,3G,4,Satisfactory,-1.0,-1.0,NA ,1,2022
4118,Indoor,Airtel,4G,3,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
4119,Indoor,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
4120,Indoor,BSNL,3G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
4121,Travelling,VI,4G,2,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
4122,Indoor,BSNL,3G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
4123,Indoor,BSNL,3G,1,Call Dropped,-1.0,-1.0,NA ,1,2022
4124,Indoor,BSNL,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
4125,Outdoor,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
4126,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
4127,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
4128,Outdoor,RJio,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
4129,Outdoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,1,2022
4130,Indoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,1,2022
4131,Outdoor,VI,Unknown,5,Satisfactory,-1.0,-1.0,NA ,1,2022
4132,Indoor,BSNL,3G,4,Satisfactory,-1.0,-1.0,NA ,1,2022
4133,Indoor,BSNL,3G,4,Satisfactory,-1.0,-1.0,NA ,1,2022
4134,Outdoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
4135,Outdoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
4136,Indoor,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
4137,Indoor,Airtel,2G,3,Satisfactory,-1.0,-1.0,NA ,1,2022
4138,Indoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,1,2022
4139,Indoor,BSNL,3G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
4140,Outdoor,RJio,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
4141,Indoor,RJio,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
4142,Indoor,RJio,4G,1,Call Dropped,-1.0,-1.0,NA ,1,2022
4143,Outdoor,BSNL,3G,4,Satisfactory,-1.0,-1.0,NA ,1,2022
4144,Indoor,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
4145,Outdoor,Airtel,4G,1,Call Dropped,-1.0,-1.0,NA ,1,2022
4146,Outdoor,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
4147,Indoor,BSNL,Unknown,4,Satisfactory,-1.0,-1.0,NA ,1,2022
4148,Indoor,RJio,4G,1,Call Dropped,-1.0,-1.0,NA ,1,2022
4149,Indoor,RJio,4G,1,Call Dropped,-1.0,-1.0,NA ,1,2022
4150,Outdoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,1,2022
4151,Indoor,Airtel,4G,1,Call Dropped,-1.0,-1.0,NA ,1,2022
4152,Indoor,RJio,4G,1,Call Dropped,-1.0,-1.0,NA ,1,2022
4153,Outdoor,BSNL,3G,1,Call Dropped,-1.0,-1.0,NA ,1,2022
4154,Outdoor,BSNL,3G,1,Call Dropped,-1.0,-1.0,NA ,1,2022
4155,Outdoor,BSNL,3G,1,Call Dropped,-1.0,-1.0,NA ,1,2022
4156,Outdoor,BSNL,3G,1,Call Dropped,-1.0,-1.0,NA ,1,2022
4157,Travelling,BSNL,Unknown,5,Satisfactory,-1.0,-1.0,NA ,1,2022
4158,Indoor,BSNL,2G,2,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
4159,Travelling,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
4160,Indoor,RJio,4G,1,Call Dropped,-1.0,-1.0,NA ,1,2022
4161,Indoor,BSNL,2G,2,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
4162,Outdoor,BSNL,3G,1,Call Dropped,-1.0,-1.0,NA ,1,2022
4163,Indoor,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
4164,Outdoor,Airtel,Unknown,3,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
4165,Outdoor,Airtel,4G,3,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
4166,Indoor,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
